age_at_entry,gradin4,english,male,left_school,hsgrade_pct,GPA
21,1,1,0,0,90,3.4400001
18,0,1,1,0,62,2.26
19,1,1,0,0,41,2.8399999
18,1,1,0,0,26,2.4000001
19,1,0,0,0,40,1.96
19,0,1,1,0,6,1.1900001
19,1,1,0,0,92,3.52
19,0,0,0,0,58,2.3699999
18,1,1,1,0,22,1.9300001
21,1,1,1,0,40,3.9199998
18,1,1,0,0,97,3.3
19,0,0,0,0,78,2.5999999
18,1,1,0,0,74,2.5899999
19,0,1,1,0,85,3.5
19,1,1,0,0,95,3.98
18,0,1,1,0,30,1.1800001
20,0,1,1,0,39,1.7
19,1,1,1,0,56,3.02
19,0,1,1,0,24,1.6799999
18,1,1,1,0,98,3.98
18,1,1,0,0,82,1.8
18,1,1,0,0,55,1.67
19,0,1,0,0,61,3.2
18,1,1,0,0,68,3.01
18,0,1,0,0,48,3
19,0,1,1,0,54,2.03
19,1,0,1,0,96,3.76
19,0,0,1,0,77,3.29
19,1,1,0,0,25,2.21
18,0,0,1,0,56,2.4400001
19,1,1,0,0,37,1.08
19,0,0,1,0,87,3.28
19,1,0,0,0,7,.84000003
19,0,0,1,1,16,1.12
18,1,1,0,0,46,1.8
19,0,1,1,0,5,2.0999999
20,0,0,1,0,28,1.38
18,1,0,0,0,44,1.15
19,1,0,0,0,72,3.3199999
19,0,1,0,0,48,1.08
19,0,0,0,0,15,.86000001
18,0,1,0,0,10,2.1600001
18,1,1,0,0,27,2.3199999
19,1,1,0,0,55,2.4300001
18,0,1,0,0,43,1.25
18,1,1,0,0,71,3.3
19,0,1,0,0,20,1.66
19,1,1,0,0,85,3.98
19,0,0,1,0,51,2.52
18,1,1,0,0,76,3.4400001
19,0,1,1,0,18,2.8399999
19,0,1,1,0,22,.70000005
21,1,1,1,0,27,3.3599999
18,1,0,0,0,6,1.67
19,0,1,0,0,77,3.4200001
20,1,1,0,0,69,2.9200001
19,1,1,0,0,87,3.9199998
18,1,0,0,0,91,3.3399999
20,0,1,1,0,61,2.99
19,0,1,0,0,83,2.23
19,0,1,1,0,81,3.5799999
19,1,1,0,0,3,1.95
19,0,1,1,0,57,3.1800001
18,1,1,1,0,25,2.48
18,1,0,1,0,85,3.6599998
19,0,1,0,0,28,1.25
20,1,1,1,0,19,3.48
18,1,1,1,0,57,2.47
18,1,0,0,0,68,3.8099999
19,0,1,0,0,67,2.1400001
18,0,1,0,0,65,2.9200001
18,1,1,1,0,97,3.1599998
19,0,1,0,0,6,1.21
19,0,1,1,0,61,1.59
18,1,1,1,0,98,3.5699999
19,0,1,1,0,94,4
19,0,0,0,1,51,3.7199998
19,0,1,0,0,66,3.8199999
18,0,1,0,0,50,2.5699999
19,1,0,0,0,95,3.78
19,1,1,0,0,68,3.22
19,1,1,1,0,71,3.52
19,1,1,0,0,69,2.6700001
19,0,0,1,0,53,2.1800001
18,0,0,0,0,100,3.98
19,1,1,0,0,43,2.24
19,1,0,0,0,25,3.6999998
19,1,1,0,0,100,3.8
19,0,1,0,0,5,1.15
18,0,1,0,0,24,1.53
19,1,1,0,0,15,1.5
19,1,0,1,0,25,2.6900001
17,1,1,1,0,71,3.5599999
18,1,1,0,0,72,1.85
19,0,1,0,0,13,2.24
19,1,1,1,0,34,3.3999999
18,0,1,0,0,3,.69
21,0,1,1,0,37,2.4000001
19,1,1,0,0,87,3.26
18,1,0,0,0,87,2.0799999
19,0,1,1,0,39,.76000005
18,0,1,0,0,74,3.4400001
19,0,0,0,0,21,2.1299999
19,0,1,1,0,13,2.28
18,0,1,1,0,1,1.24
19,1,0,1,0,31,2.29
19,0,1,1,0,26,2.7
19,0,1,0,0,52,2.5799999
19,0,1,1,0,32,.76000005
19,1,1,0,0,28,3.25
19,1,1,1,0,90,3.8
19,1,1,1,0,38,2.3900001
17,1,0,0,0,55,1.91
20,1,0,1,0,86,3.5899999
18,0,0,0,0,96,3.8899999
19,0,1,1,0,12,1.76
19,0,1,1,0,62,2.0799999
19,0,0,1,0,22,1.9400001
19,1,1,0,0,77,3.3599999
19,1,1,0,0,19,2.6599998
19,0,0,1,0,25,1.75
19,0,1,0,0,34,1.95
20,1,1,1,0,44,2.97
18,1,1,1,0,25,2.1800001
19,1,1,0,0,56,2.6800001
19,1,0,0,0,81,3.0999999
19,0,1,0,0,100,3.4400001
17,0,1,0,0,100,4
17,1,1,0,0,38,2.02
20,1,1,0,0,86,2.8399999
19,1,0,0,0,56,3.8999999
19,1,1,0,0,63,2.75
20,0,0,1,0,37,2.51
19,0,1,0,0,2,.90000004
19,0,1,0,0,57,2.3399999
20,0,0,0,1,25,1.88
19,0,1,1,0,5,1.49
20,0,1,0,0,44,1.95
19,0,1,0,0,19,1.28
20,1,1,0,0,22,2.9300001
20,0,1,0,0,1,2.74
19,1,1,0,0,66,2.48
20,0,1,1,0,19,1.28
19,1,1,0,0,65,3.24
19,0,1,0,0,12,1.85
19,0,1,0,0,28,1.85
19,0,1,0,0,61,3.3499999
18,0,0,1,0,10,1.8
18,0,1,0,0,81,3.1800001
19,1,1,0,0,31,2.8199999
19,1,1,1,0,21,2.24
19,1,1,0,0,92,2.23
19,1,1,1,0,55,2.97
19,0,0,0,0,7,1.38
19,0,0,1,0,30,1.5599999
19,0,1,0,0,10,1.76
19,0,0,0,0,18,1.39
19,0,1,0,1,74,1.62
20,1,1,0,0,74,3.3499999
17,1,0,1,0,50,3.77
19,1,1,0,0,84,3.24
19,1,1,1,0,77,3.52
20,1,1,1,0,23,2.21
19,1,1,0,0,88,3.5799999
19,0,1,0,0,19,2.4300001
18,1,1,1,0,92,3.8599999
17,0,1,0,0,37,2.1800001
18,0,1,1,0,94,3.25
18,1,1,1,0,40,2.1800001
20,0,1,1,0,7,1.88
19,1,1,1,0,82,1.98
18,1,1,1,0,27,1.1
18,0,1,1,0,40,1.64
19,0,1,1,0,7,1.76
19,0,1,0,0,12,1.37
18,1,1,0,0,92,3.98
18,1,1,0,0,28,2.0599999
18,1,1,0,0,22,1.98
19,0,1,1,0,26,1.48
19,1,1,0,0,48,3.1499999
19,0,0,0,0,40,1.47
20,0,1,0,0,2,1.6799999
19,1,1,1,0,10,1.5599999
19,0,0,0,0,4,1.5
18,0,1,1,0,35,3.3099999
19,0,1,0,0,89,3.8399999
18,0,1,0,0,17,.98000002
19,1,0,1,0,31,1.7
19,0,1,1,0,46,3.3199999
19,1,0,1,0,85,3.3
19,1,1,0,0,15,1.6799999
18,1,1,0,0,89,3.5
19,1,1,1,0,100,4
19,1,1,0,0,94,3.4200001
18,1,1,1,1,94,3.7099998
19,1,0,1,0,79,3.54
19,0,0,1,0,2,1.3200001
18,1,1,0,0,52,2.8999999
19,0,0,1,0,53,3.6599998
19,1,0,0,0,15,1.66
19,1,0,1,0,30,1.99
19,0,0,0,0,23,.90000004
19,0,1,0,0,78,1.9400001
19,1,1,0,0,82,3.53
19,1,1,0,0,56,2.4400001
18,1,1,0,0,49,2.8399999
20,1,0,0,0,24,.80000001
20,1,1,0,0,67,3.3
18,0,1,0,0,7,1.23
19,0,1,1,0,25,3.53
19,1,1,1,0,25,1.98
19,1,1,1,0,22,1.84
19,1,1,1,0,30,2.5599999
19,1,1,1,0,38,3.1800001
19,0,1,1,0,1,1.26
19,1,0,0,0,92,3.8699999
21,1,1,1,0,17,3.46
18,1,1,0,0,88,3.3899999
18,1,1,0,0,57,2.1199999
18,0,1,1,0,84,3.0999999
19,1,1,0,0,63,2.78
19,1,1,0,0,38,3.3299999
18,1,1,0,0,48,1.42
19,0,1,0,0,18,1.64
19,0,1,0,0,17,.90000004
18,1,1,0,0,85,2.28
20,1,0,1,0,85,3.21
18,0,0,1,0,82,3.02
19,1,1,0,0,62,3.6799998
19,0,0,1,0,28,.78000003
18,0,1,1,0,34,1.64
19,0,1,0,0,41,2.78
19,0,1,0,0,78,1.95
17,1,1,1,0,71,3.5
19,1,1,0,0,50,1.98
18,0,1,0,0,55,1.65
19,0,1,0,0,13,1.4400001
19,0,0,0,0,38,1.95
17,0,1,0,0,65,2.8999999
18,1,0,1,0,91,3.8399999
18,1,1,0,0,33,1.72
19,0,0,1,0,28,2.72
19,1,1,0,0,34,3.3099999
19,0,1,0,1,22,.27999994
19,0,0,0,0,52,3.6399999
19,0,1,1,0,67,2.3099999
18,1,1,0,0,53,2.72
19,1,1,0,1,17,1.28
17,0,1,0,0,27,1.7
19,1,1,0,0,55,3.0799999
18,0,1,0,0,98,3.8799999
18,0,1,1,0,5,2.1299999
18,1,1,0,0,90,2.9200001
19,1,1,1,0,88,2.96
18,0,0,1,0,82,4
20,0,0,0,0,27,2.78
19,0,1,1,0,10,3.03
19,0,1,0,0,100,3.8999999
19,0,1,0,0,36,2.3599999
18,0,1,0,0,33,1.92
19,1,1,0,0,50,2.4300001
19,1,0,0,0,65,3.3099999
18,0,1,0,0,65,2.8499999
18,0,0,0,0,54,3.1599998
19,1,1,1,0,28,1.6799999
19,0,1,1,0,85,3.6499999
18,1,1,0,0,55,2.9400001
18,1,1,1,0,77,3.3499999
20,1,0,0,0,35,2.3199999
20,0,0,0,0,9,1.88
19,1,0,0,0,81,3.8699999
19,1,1,1,0,81,3.8099999
19,1,1,0,0,53,2.52
19,0,1,1,0,78,3.46
19,0,1,1,0,68,3.45
20,1,1,0,0,3,1.11
18,0,1,0,1,20,3.04
19,0,1,0,0,85,2.8999999
19,1,1,1,0,77,3.3399999
19,0,1,1,0,5,2.1099999
19,0,1,0,0,19,1.9300001
18,1,1,0,0,67,2.02
18,1,1,0,0,19,1.6
19,0,1,0,0,43,2.9300001
18,0,1,0,0,12,1.25
19,1,1,0,0,9,3
19,0,1,1,0,17,1.63
19,0,0,0,0,25,1.53
18,1,0,1,0,52,2.4300001
18,0,1,1,0,10,1.4400001
19,1,1,1,0,91,3.5799999
19,0,0,1,0,79,3.52
18,0,1,1,0,78,2.6099999
19,1,0,0,0,16,3.49
20,1,0,1,1,14,2.6599998
19,1,1,0,0,71,3.3399999
19,1,1,1,0,69,3.3999999
20,0,1,1,1,14,2.9200001
19,0,1,0,0,54,3.3999999
18,1,0,0,0,49,2.48
19,0,1,0,0,42,2.3799999
18,1,1,0,0,46,1.9
18,0,1,1,0,79,3.9499998
18,1,0,0,0,8,.94
19,0,1,0,0,56,3.04
19,0,1,0,0,7,2.6399999
19,1,1,1,0,78,3.8599999
19,0,1,0,0,93,3.53
18,0,0,0,0,12,1.4299999
19,1,0,1,0,56,2.73
19,0,0,1,0,7,1.5599999
18,0,1,0,0,10,2.54
18,0,0,1,0,52,2.3199999
20,0,1,1,0,28,1.5
18,0,1,1,0,27,1.66
18,0,1,0,1,56,2.1299999
18,1,0,1,0,57,2.3199999
18,1,1,1,0,49,1.64
19,0,1,1,1,11,.27999994
20,0,0,0,0,71,2.05
18,0,1,0,0,25,2.8399999
17,1,0,0,0,56,3.0899999
21,1,1,0,0,7,2.01
19,0,1,0,0,65,2.3099999
19,1,1,0,0,45,1.91
19,1,1,1,0,3,2.22
19,0,1,0,0,72,2.6700001
20,1,1,0,0,90,3.0999999
18,0,1,0,0,40,2
18,0,1,1,0,23,1.95
20,0,1,1,0,24,2.6800001
20,0,0,1,0,71,2.6599998
19,1,1,0,0,97,3.76
18,1,1,0,0,66,2.3799999
19,1,1,0,0,32,1.91
18,1,1,0,0,78,2.78
19,1,1,0,0,48,3.3599999
21,0,1,1,0,25,1.75
19,0,1,1,1,38,.18000004
17,0,0,1,0,43,3.03
18,0,0,1,0,8,1.6
18,1,1,0,0,63,3.1299999
19,0,1,0,0,36,1.8200001
19,0,1,0,0,50,2.1299999
21,0,1,1,0,30,2.95
20,0,1,1,0,65,2.0999999
19,0,1,0,0,21,2.53
19,1,0,0,0,75,3.8999999
19,0,0,1,0,49,1.95
18,1,1,0,0,14,1.6799999
19,0,0,0,0,74,3.99
19,1,0,1,0,15,2.5799999
18,0,1,0,0,28,3.74
19,0,0,1,0,23,1.63
19,1,0,1,0,53,3.55
19,0,1,0,0,80,2.8199999
19,0,1,1,0,69,2.6800001
19,0,0,1,0,67,2.0599999
19,0,1,0,0,65,2.1600001
19,1,1,0,0,28,3.3
18,0,0,1,0,40,2.51
19,0,1,1,0,67,1.24
19,1,0,0,0,98,4
19,1,1,1,0,25,2.6199999
19,0,1,0,0,6,2.4300001
19,0,1,0,0,21,1.45
21,0,1,1,0,1,3.0999999
19,1,0,0,0,95,3.98
18,1,0,0,0,70,3.3899999
19,0,0,0,0,21,2.46
19,1,1,1,0,38,2.5
18,0,1,1,0,24,.63
18,1,1,1,0,79,3.6999998
17,1,1,1,0,81,3.05
20,0,0,1,0,93,3.8999999
19,1,1,0,1,85,3.24
19,0,1,0,1,100,4
20,0,1,1,0,3,2.95
19,0,0,1,0,14,1.47
19,1,0,0,0,38,3.78
18,0,1,0,1,23,2.0999999
19,0,0,0,0,78,1.71
19,0,0,0,0,37,2.9300001
18,0,1,0,0,4,2.6800001
18,1,1,0,0,44,3.0799999
19,1,1,0,0,67,2.78
21,1,1,0,0,21,3.1900001
19,0,1,0,0,65,3.3699999
19,0,1,0,0,49,3.25
19,0,1,0,1,61,.12999997
19,1,0,1,0,25,2.6700001
19,0,1,1,0,66,2.4100001
18,0,1,1,0,5,1.42
19,0,1,0,0,14,.93000001
18,0,1,0,0,48,2.0999999
19,1,1,0,0,96,3.3799999
20,1,0,0,0,95,3.9199998
19,1,0,0,0,50,3.53
18,0,0,1,0,23,.63
19,0,0,0,0,37,1.99
17,1,0,1,0,88,4
18,0,0,1,0,67,2.47
18,0,1,1,0,55,2.74
19,0,0,1,0,56,3.22
19,1,0,1,0,45,1.38
19,1,1,1,0,51,2.4100001
18,0,1,0,0,6,2.4200001
19,0,1,0,0,75,3.02
19,0,0,1,0,4,1.73
18,0,1,0,0,78,2.96
19,0,0,0,1,39,1.2
19,1,1,1,0,22,1.25
19,1,1,0,0,46,2.8599999
19,0,1,0,0,57,2.96
19,1,0,0,0,71,3.1599998
19,0,1,1,0,43,.91000003
19,1,1,1,0,68,2.96
19,0,0,0,0,88,3.98
18,0,1,1,0,24,1.35
19,0,1,0,0,23,1.85
17,1,0,0,0,94,4
18,1,1,0,0,96,3.6399999
19,1,0,0,0,93,3.5699999
19,1,1,0,0,80,3.2
19,0,0,1,0,60,2.0599999
18,0,1,0,0,17,.92000002
18,0,1,0,0,46,1.78
19,1,1,0,0,48,2.7
19,0,1,1,0,1,1.4299999
20,0,0,0,0,46,1.99
19,0,0,0,0,54,1.78
20,0,0,1,0,1,.62
18,1,1,0,0,75,2.96
19,0,0,0,0,64,1.1
19,0,0,1,0,75,2.24
18,1,0,0,0,67,3.3899999
19,1,0,0,0,74,3.0699999
19,1,0,0,0,100,4
19,1,1,0,0,60,2.3499999
19,0,1,0,0,3,2.26
20,0,1,1,0,10,2.7
18,0,0,1,0,43,2.29
19,0,0,1,0,65,3.3799999
19,1,1,0,0,45,2.3299999
19,1,1,0,0,87,3.4300001
18,0,1,0,0,53,2.76
19,0,1,0,0,9,.62
19,0,1,1,0,56,1.72
18,1,0,0,0,39,3.3299999
19,0,1,0,0,62,3.5
18,1,1,0,0,98,3.8299999
19,0,1,0,1,1,0
18,1,1,0,0,90,3.3
19,0,1,1,0,10,1.03
21,1,0,0,0,75,2.0999999
18,0,1,0,0,50,1.24
19,0,1,0,0,70,2.78
19,1,1,0,0,77,3.78
19,0,0,1,0,72,1.86
19,0,1,0,1,14,2.23
19,0,0,0,0,79,3.7099998
19,0,1,1,0,63,2.8199999
19,1,0,1,0,39,1.85
18,1,1,0,0,92,3.3799999
19,0,1,1,0,65,2.22
17,1,0,0,0,19,1.74
18,1,1,0,0,83,3.23
19,1,0,1,0,15,3.1499999
20,1,0,1,0,42,3
19,1,0,0,0,90,3.7199998
18,1,0,1,0,89,3.98
19,0,1,0,0,22,2.6800001
18,1,0,0,0,35,3.05
19,0,1,1,0,39,2.8599999
21,1,1,0,0,69,.94
19,1,1,1,0,68,3.47
18,0,1,1,0,28,1.65
19,0,0,1,0,51,3.78
18,1,1,1,0,80,3.3399999
19,0,0,1,0,50,1.92
19,0,0,0,0,43,2.5799999
20,0,1,0,0,11,1.53
18,0,1,1,0,6,1.2
18,0,1,0,0,54,3.5
18,1,1,0,0,75,3.9299998
18,0,1,0,0,6,2.5999999
19,0,1,0,1,48,1.78
19,1,1,0,0,92,3.6399999
19,1,0,1,0,81,3.29
18,1,1,0,0,66,3.3
19,0,1,0,0,4,2.1500001
19,1,1,1,0,72,2.6199999
19,0,1,1,0,10,2.0599999
18,0,1,0,0,9,.65000004
19,1,1,1,0,56,2.0699999
18,1,0,0,0,56,2.8699999
18,0,0,1,0,27,2.04
19,0,0,0,0,35,1.64
19,1,1,0,0,40,2.6299999
21,0,1,0,1,1,.93000001
19,0,1,1,0,88,2.3599999
19,1,1,0,0,53,3.1199999
19,0,1,1,0,9,.56000006
18,1,1,0,0,56,1.9400001
19,1,1,0,0,55,3.3099999
19,1,1,0,0,95,4
19,0,0,0,0,42,3.1099999
19,1,1,0,0,92,3.3199999
18,1,1,0,0,87,3.9099998
18,1,1,0,0,26,2.72
20,0,1,0,1,86,3.7099998
19,0,1,0,0,65,2.95
18,0,1,0,0,8,2.6599998
19,1,1,1,0,94,3.1199999
20,0,0,0,1,25,2.8499999
20,0,1,0,0,19,2.98
20,0,0,1,0,20,.040000059
18,0,1,0,0,61,2.8399999
18,0,1,1,0,49,2.9200001
19,0,1,1,0,10,1.7
19,1,1,0,0,12,2.4400001
19,1,1,1,0,54,3
19,1,1,1,0,34,3.1800001
18,0,0,1,0,41,.71000004
19,0,1,1,0,43,2.6399999
19,0,1,0,0,42,2.78
19,1,1,0,0,70,3.6099999
18,1,1,1,0,97,3.3799999
18,1,0,0,0,96,3.8999999
19,0,1,1,0,36,1.84
19,0,0,0,0,44,3.8799999
19,1,1,0,0,88,3.8199999
19,0,1,0,1,3,.18000004
18,0,1,0,0,34,2.1800001
19,0,1,1,0,8,.45000002
19,1,0,0,0,68,2.6800001
19,0,1,0,0,52,1.28
19,1,1,0,0,45,2.22
18,1,1,0,0,92,3.0999999
18,0,1,1,0,39,3.53
19,1,0,0,0,17,1.6
17,0,1,0,0,65,3.9099998
18,0,1,0,0,57,2.8399999
19,0,1,0,0,2,.39999995
18,1,0,1,0,69,3.3099999
19,0,1,1,0,17,2.3599999
19,1,1,0,0,98,3.8399999
18,0,1,0,1,56,.1
19,1,1,1,0,84,3.05
19,1,0,0,0,43,2.0799999
19,0,0,1,0,80,3.28
20,1,1,1,0,1,1.84
18,0,1,1,0,26,2.22
18,0,1,0,0,2,1.85
19,1,0,0,0,63,2.4300001
19,1,0,0,0,13,1.4299999
19,0,1,0,0,11,2.6800001
18,1,1,1,0,66,2.3799999
18,1,1,0,0,41,2.8399999
19,1,0,1,0,93,3.3499999
21,0,0,0,0,19,.64000005
18,0,1,1,0,24,2.04
19,0,1,0,0,56,2.24
19,0,0,1,0,21,2.6599998
20,1,0,0,0,88,2.8899999
18,1,1,1,0,93,3.5999999
19,0,1,1,0,12,3.3499999
20,0,1,1,0,45,1.65
18,0,0,0,0,60,3.0999999
18,1,1,0,0,38,2.4400001
18,0,1,1,0,56,3
19,1,0,0,0,71,2.8199999
19,0,0,1,0,99,3.3499999
18,0,0,1,1,24,1.76
18,0,0,0,0,16,1.1
20,0,0,0,0,9,0
19,0,1,0,0,62,1.96
19,1,0,0,0,14,2.71
19,1,1,0,0,14,1.6799999
19,0,0,1,0,58,2.52
19,0,1,0,0,21,1.6799999
20,0,0,1,0,57,3.24
18,1,1,0,0,22,2.74
19,0,1,1,0,7,.19000003
19,0,1,1,0,9,1.1800001
19,0,0,1,0,82,3.7199998
19,0,1,1,0,15,3.1700001
19,0,1,1,0,51,2.3299999
18,0,1,0,0,40,1.58
19,0,0,0,0,25,1.27
19,0,1,1,0,31,1.66
17,1,1,0,0,100,4
18,1,0,0,0,46,2.5599999
19,0,1,0,1,35,1.13
19,0,1,0,0,51,2.51
19,0,1,0,0,23,2.25
19,0,1,1,0,27,2.5699999
19,1,1,0,0,76,3.04
20,1,0,1,0,84,1.61
18,1,1,0,0,99,3.5999999
19,0,0,0,0,40,2.5999999
19,1,0,1,0,95,3.8699999
19,1,0,0,0,20,2.3399999
19,1,0,0,0,37,2.3699999
19,0,1,1,0,83,3.47
18,1,1,0,0,78,3.3499999
19,0,1,0,0,99,3.9399998
20,0,1,1,0,34,1.8099999
19,1,0,1,0,6,2.5999999
19,1,1,1,1,9,.95000005
19,0,1,1,0,2,.77000004
18,1,1,0,0,63,3.9199998
19,0,1,1,0,53,1.5
19,1,0,0,0,11,1.33
18,0,1,1,0,3,2
19,0,1,0,0,5,2.3399999
19,1,1,1,0,15,2.7
19,0,1,0,0,10,2.3
19,0,0,0,0,94,3.5
17,0,1,1,0,9,2.28
18,1,1,0,0,24,2.8999999
19,0,1,0,0,20,1.8200001
19,0,1,0,0,35,2.5
19,0,0,0,0,55,3.0799999
18,0,1,0,0,67,2.48
19,0,1,1,0,14,1.9300001
19,0,1,0,0,12,2.8099999
19,0,1,0,0,11,.96000004
18,1,0,0,0,96,3.7199998
19,1,1,0,0,78,3.0799999
19,0,0,1,0,53,3.26
17,0,1,0,0,26,1.85
19,1,1,0,0,12,3.6999998
19,0,0,1,0,93,2.8499999
21,1,0,0,0,83,2.3
18,1,1,1,0,14,2.3799999
18,0,1,0,0,43,2.8499999
19,0,1,0,0,9,2.78
19,0,1,0,0,67,3.3
19,0,1,1,0,78,3.6399999
19,1,1,0,0,49,2.99
19,1,1,0,0,6,2.29
18,0,1,1,0,50,.45000002
19,1,1,0,0,2,.93000001
18,1,1,0,0,38,2.53
18,1,1,0,0,52,3.03
18,1,1,0,0,65,3.03
18,0,1,0,0,45,2.1800001
19,0,1,0,0,12,2.1199999
19,1,1,0,1,73,2.9300001
19,1,0,1,0,67,3.54
19,0,1,1,0,12,1.49
19,0,1,0,1,9,1.84
19,0,1,0,0,25,1.7
18,1,1,0,0,39,2.0699999
19,1,0,0,0,69,2.98
21,0,1,0,0,44,.52999997
19,0,0,0,0,68,1.74
20,0,1,1,0,35,2.75
18,1,1,1,0,4,1.7
20,1,0,1,0,38,2.8699999
18,1,0,0,0,92,3.26
19,0,1,0,0,42,2.78
17,0,1,0,0,74,2.04
18,0,1,1,0,58,2.22
19,0,0,1,0,92,3.98
20,0,1,0,0,8,1.33
19,0,0,0,0,45,3.3499999
19,1,0,0,0,21,2.3699999
19,1,1,0,0,43,3.0999999
18,0,1,0,0,15,.1
19,1,1,0,0,84,2.45
19,0,1,0,0,3,1.85
19,0,0,0,0,27,3.1399999
19,1,1,0,0,21,2.4000001
20,0,1,1,0,18,2.2
19,0,1,1,0,14,1.14
19,1,1,1,0,17,2.26
18,0,1,0,0,57,2.48
18,1,1,1,0,70,3.74
19,1,1,0,0,45,2.0999999
18,1,1,0,0,43,3.1099999
19,0,1,0,0,35,2.6499999
18,0,0,0,0,83,3.28
20,0,0,1,0,38,2.52
19,1,0,0,0,98,3.02
19,1,1,0,0,74,3.4099998
20,0,0,0,1,12,.090000011
17,1,1,0,0,92,2.2
19,1,1,1,0,48,2.8199999
19,0,1,0,0,44,2.28
18,0,0,0,0,5,1.84
19,1,1,1,0,27,3.01
20,1,0,0,0,64,2.22
18,0,1,0,0,19,1.91
18,1,0,0,0,74,3.4300001
19,0,1,1,1,87,1.35
20,1,1,1,1,19,2.6199999
19,0,1,1,0,99,3.98
19,0,1,0,0,30,.58000004
19,1,1,0,0,88,1.75
19,1,1,1,0,19,2.8199999
19,1,1,0,0,90,3.55
19,1,0,1,0,25,3.2
19,0,1,1,0,28,2.71
19,0,0,0,0,28,.54000008
18,0,1,1,0,58,2.1400001
19,0,1,1,0,53,1.61
18,0,0,1,0,55,2.0799999
19,0,1,0,0,63,2.6499999
19,1,1,0,0,25,2.1400001
19,1,1,0,0,15,1.6799999
18,1,1,0,0,51,2.72
20,1,0,0,0,79,2.98
19,1,0,0,0,19,2.6900001
18,0,0,0,0,25,2.24
18,0,1,0,1,1,.39999995
18,1,0,0,0,38,2.1900001
20,1,0,0,0,2,1.09
18,0,1,1,0,39,2.3599999
20,0,1,1,0,11,1.6
18,1,1,0,0,54,1.28
18,1,1,0,0,32,2.49
19,0,1,0,0,35,2.54
19,1,0,0,0,86,3
17,0,0,1,0,66,2.21
19,0,1,1,1,60,2.28
19,0,1,0,0,16,2.28
20,0,1,0,0,38,3
17,0,0,0,1,88,3.8
19,1,0,0,0,69,3.3099999
18,1,1,0,0,57,2.8399999
18,0,1,0,0,13,2.8499999
19,1,0,0,0,62,2.6099999
19,0,1,0,0,52,1.8
19,0,0,1,0,100,4
19,0,1,1,0,7,.49999997
19,1,0,0,0,32,2.6599998
19,0,0,1,0,43,3.53
19,1,0,0,0,83,2.78
18,1,1,0,0,40,2.79
19,1,1,0,0,79,2.25
19,0,0,1,1,3,1.0599999
19,0,1,0,0,49,3.53
19,1,0,1,0,51,3.79
18,1,1,0,0,86,3.4400001
19,1,1,0,0,75,3.0599999
19,0,1,0,0,45,2.54
17,0,1,1,0,17,1.9
18,1,0,1,0,96,4
17,0,1,1,0,3,1.33
19,0,1,1,1,60,3.24
19,1,0,0,0,70,3.4400001
18,1,1,0,0,54,1.9
19,1,1,0,0,19,2.1800001
20,1,0,0,0,28,3.0799999
18,1,1,0,0,90,3.6399999
19,0,1,0,0,3,.75
18,0,1,0,0,56,2.1500001
19,1,1,0,0,60,2.6399999
18,1,1,0,0,65,2.76
20,1,1,0,0,14,2.5699999
19,1,1,1,0,38,3.4400001
19,1,1,0,0,78,2.6199999
18,0,1,0,0,96,3.5
19,0,1,1,0,34,2.3
19,1,1,0,0,14,2.2
18,0,1,0,0,76,1.47
19,0,0,1,0,13,2.1800001
19,1,1,0,0,92,3.23
20,0,1,0,0,31,1.85
19,0,1,0,0,53,2.0999999
18,0,1,1,0,27,2.6499999
19,1,1,1,0,41,2.4000001
19,0,1,0,0,75,3.52
18,0,1,0,0,61,3.3699999
19,0,1,0,0,48,.98000002
18,1,1,0,0,72,2.5
18,0,1,0,0,10,1.53
19,1,1,1,0,22,2.98
19,0,1,0,0,15,1.92
18,0,0,0,0,98,3.21
19,0,1,0,0,84,3.3199999
18,1,1,1,0,100,4
19,1,0,0,0,28,2.47
19,0,1,0,0,4,1.09
19,0,1,1,0,4,1.99
19,0,1,1,0,55,3.1800001
18,0,0,0,0,88,2.4100001
19,1,1,1,0,96,3.8199999
19,0,0,0,0,11,2.0599999
19,1,1,0,0,52,3.3
19,1,0,0,0,81,3.02
19,0,0,0,0,45,1.83
19,0,1,0,0,4,1.04
19,0,1,1,0,41,3.28
18,1,0,1,0,100,4
19,1,1,0,0,26,2.4400001
19,1,1,1,0,1,2.1600001
19,0,1,0,0,45,2.5899999
19,0,1,1,0,36,2.9400001
19,1,1,1,0,61,3.0599999
20,0,1,1,0,3,2.03
21,1,1,1,0,60,1.77
18,0,1,1,0,23,3.0799999
19,0,1,1,0,90,2.99
19,1,1,1,0,100,4
18,0,1,0,0,12,2.73
19,0,1,0,0,34,2.8399999
19,0,1,0,0,49,2.5999999
19,0,0,0,1,9,.1
19,0,1,0,0,22,2.24
19,1,1,0,0,43,2.26
18,1,1,0,0,41,2.05
19,1,1,1,0,79,2
18,0,1,1,0,14,1.65
20,0,0,0,1,43,1.7
19,0,1,0,0,2,.75
18,0,1,0,0,94,3.78
19,0,1,1,0,57,2.03
19,0,1,0,0,56,1.4400001
18,1,1,0,0,82,2.1800001
19,1,1,0,1,90,3.8999999
19,0,1,1,0,14,1.95
17,1,1,0,0,28,3.28
19,1,0,1,0,78,2.78
19,1,1,0,0,67,1.3
18,0,1,0,0,64,2.5999999
19,0,1,1,0,58,3.2
20,0,0,1,0,18,.73000002
